employee_id,lstm_score,true_label
239,0.2516961074659256,0
240,0.30280056259200117,0
241,0.290558681028339,0
242,0.3526653849875159,0
243,0.317330223188991,0
244,0.22377526781965906,0
245,0.21363291617512203,0
246,0.2947497069572589,0
247,0.31095573025082507,0
248,0.3145229733358252,0
249,0.17996793782782947,0
250,0.2555148673790757,0
251,0.17367910042499765,0
252,0.3583699087963701,0
253,0.2665065558624847,0
254,0.2988471140394966,0
255,0.5656347194619081,1
256,0.196680218735565,0
257,0.47678225327636553,1
258,0.3951961064064647,0
259,0.46217521932825995,1
260,0.26051359727282897,0
261,0.5036820328138645,0
262,0.27540240628826934,0
263,0.29113611914301135,0
264,0.2798998440678522,0
265,0.16648706538132058,0
266,0.2726996247448703,0
267,0.26478342309709496,0
268,0.3227387890815309,0
269,0.2714291739696913,0
270,0.19123917163797824,0
271,0.33333889312753473,0
272,0.3492644631522987,0
273,0.3439980458062008,0
274,0.3658752663287798,0
275,0.4226885622868455,0
276,0.28966908353969684,0
277,0.33642699965126216,0
278,0.35242463819618,0
279,0.30977172728275143,0
280,0.35002962376952257,0
281,0.2920906729847435,0
282,0.34327161501520953,0
283,0.2798123282557518,0
284,0.3053886954212733,0
285,0.29807881095643557,0
286,0.3929581513887901,0
287,0.29810708808284275,0
288,0.351834849151367,0
289,0.3636779409225035,0
290,0.2466943463790914,0
291,0.20814666174815366,0
292,0.2821970547512666,0
293,0.24614553493614552,0
294,0.2685110692490542,0
295,0.2698028551746402,0
296,0.3015114677117758,0
297,0.2933755063036323,0
298,0.29256079702859233,0
299,0.34412375717283966,0
300,0.5974578246715069,1
301,0.3072316012436762,0
302,0.2993800598779291,0
303,0.4324399795768556,0
304,0.42285761137870076,0
305,0.2730003179034633,0
306,0.2920137276239452,0
307,0.2497385723848693,0
308,0.3284620716369029,0
309,0.3411148707709639,0
310,0.37187125801860094,0
311,0.17576452175511936,0
312,0.15699898157208245,0
313,0.4050803101726596,0
314,0.30193369910634205,0
315,0.2971157108995898,0
316,0.31381208046228803,0
317,0.3215492495342378,0
318,0.30146242818401575,0
319,0.13364502033316492,0
320,0.28968265851334024,0
321,0.31824917375922857,0
322,0.3393133941364051,0
323,0.33659507351861934,0
324,0.3192113179307979,0
325,0.21982748343645056,0
326,0.378540672056442,0
327,0.3032938061908285,0
328,0.21592477596858242,0
329,0.3235577561143521,0
330,0.3572809792049007,0
331,0.1910806878692899,0
332,0.26736668126261487,0
333,0.29904591469914593,0
334,0.2159459316100012,0
335,0.20029778637394505,0
336,0.32079509599790373,0
337,0.19207648015807988,0
338,0.40354309259983756,0
339,0.31777553296793504,0
340,0.3906705116586379,0
341,0.32658039443357306,0
342,0.32959970205484534,0
343,0.3537000076589189,0
344,0.3165693146854763,0
345,0.2374938862150097,0
346,0.34406215603375223,0
347,0.35961724449392013,0
348,0.19154919658140257,0
349,0.26865615959815664,0
350,0.23001857258624583,0
351,0.11147404326037275,0
352,0.3902540408051733,0
353,0.4632301015796025,0
354,0.32437773187238217,0
355,0.24913904415500054,0
356,0.30843452461100895,0
357,0.3019223696606567,0
358,0.18362063546222693,0
359,0.30549596384667144,0
360,0.3540921122705041,0
361,0.3809109259924502,0
362,0.33453535404083534,0
363,0.3475067170367751,0
364,0.25226818439915716,0
365,0.30739625271870363,0
366,0.23713638915337446,0
367,0.3929194791226374,0
368,0.4804132225362978,0
369,0.31529625351769924,0
370,0.2401318642041561,0
371,0.27500788624957645,0
372,0.3148780429793289,0
373,0.27146904074853523,0
374,0.3141453275106269,0
375,0.44075627586614424,1
376,0.23137544525291698,0
377,0.35555652886404054,0
378,0.3134694004962966,0
379,0.48076922726738963,1
380,0.4222295437438654,1
381,0.23318375879217776,0
382,0.32106627805167803,0
383,0.3030853527008397,0
384,0.3068515908478737,0
385,0.21857164757090772,0
386,0.609849719768197,1
387,0.3305974228026797,0
388,0.31701376486259625,0
389,0.16469241588820496,0
390,0.24390404263781362,0
391,0.30225219319214974,0
392,0.2516588989414053,0
393,0.28713338149405665,0
394,0.24711791544569625,0
395,0.30138024720372336,0
396,0.2448194077578886,0
397,0.2476770615292828,0
398,0.380288507696461,0
399,0.3598651931206329,0
400,0.40640705820542206,0
401,0.4612300210820288,0
402,0.40531499126533665,0
403,0.3121203034260745,0
404,0.37806869166290996,0
405,0.20527414393579457,0
406,0.3572428985788702,0
407,0.3665203824000031,0
408,0.3411501190073873,0
409,0.2468174745445825,0
410,0.2528438961694162,0
411,0.26562108425705155,0
412,0.3027662529670761,0
413,0.3644582373913994,0
414,0.3412641913639975,0
415,0.21987388450027334,0
416,0.28935271636386745,0
417,0.2765658484929751,0
418,0.28872248124406635,0
419,0.32963619651497184,0
420,0.3299737137210585,0
421,0.15520398651539233,0
422,0.318159890959703,0
423,0.23338131309358104,0
424,0.32662902665939725,0
425,0.31541907448241857,0
426,0.27443134839083755,0
427,0.25507736021274835,0
428,0.3659774302957796,0
429,0.3573998652495427,0
430,0.31004054205134596,0
431,0.3099486010987748,0
432,0.473199620910973,1
433,0.24337503027247206,0
434,0.33316424387270316,0
435,0.29798876471926355,0
436,0.25529692979911084,0
437,0.3020370263566745,0
438,0.34694142024589797,0
439,0.3732763891152031,0
440,0.24372166989729072,0
441,0.30685660427417233,0
442,0.29548620085558513,0
443,0.25022790310156684,0
444,0.3045860230427459,0
445,0.35898138617523184,0
446,0.3205289983327248,0
447,0.2563999570755109,0
448,0.29694550624693866,0
449,0.3194619050000942,0
450,0.20016774444375854,0
451,0.2504908559010268,0
452,0.35771478671903784,1
453,0.3118074766262411,0
454,0.3644204784352496,0
455,0.26084896118909606,0
456,0.36242702294670875,0
457,0.3074517192219765,0
458,0.2898250255596542,0
459,0.4024731348230104,0
460,0.28332525489129695,0
461,0.3851130343947946,0
462,0.3264442008921184,0
463,0.21730599929555303,0
464,0.3480210956854852,0
465,0.32215145346189766,0
466,0.2279231114934109,0
467,0.31951427836643803,0
468,0.301289368305184,0
469,0.31568886548922254,0
470,0.4975646098389614,1
471,0.32807254819848647,0
472,0.268965794772166,0
473,0.28828073537951276,0
474,0.1903556915761746,0
475,0.3788013255923432,1
476,0.3108232447479799,0
477,0.26966437033854823,0
478,0.24408267011632181,0
479,0.26869506070926974,0
480,0.339524556610792,0
481,0.37899107035106533,0
482,0.31473546365811766,0
483,0.26146267252489763,0
484,0.3378453043856882,0
485,0.21268669109448332,0
486,0.37108016736497645,0
487,0.27344134488181965,0
488,0.32133503174632055,0
489,0.2879101674418251,0
490,0.3520073399570592,0
491,0.30680568876751074,0
492,0.24558695776712228,0
493,0.5742738883284232,1
494,0.2866139287014819,0
495,0.3455748244510737,0
496,0.30990195524420644,0
497,0.35653000447327715,1
498,0.3358271001871717,0
499,0.32355518666553923,0
500,0.2953599419131035,0
501,0.5146630777719521,1
502,0.32689157323046714,0
503,0.2725551284071735,0
504,0.3058685047336136,0
505,0.5710825563987619,0
506,0.4363747770140299,0
507,0.3828513339746277,0
508,0.2328661214863562,0
509,0.40473761806208114,0
510,0.29226086327245254,0
511,0.17443723038625034,0
512,0.306838305521454,0
513,0.29824580107498794,0
514,0.24362496232496686,0
515,0.4004130645288657,0
516,0.3107821623980827,0
517,0.351833766984114,0
518,0.29977041558008694,0
519,0.2740777536532156,0
520,0.1346808908390443,0
521,0.31931505275606625,0
522,0.25979825184187816,0
523,0.19560727973952438,0
524,0.27205139326220135,0
525,0.3949155316325517,0
526,0.3814557566941845,0
527,0.29193044811896757,0
528,0.473348712755077,0
529,0.27504051674859914,0
530,0.3498816535379224,0
531,0.3188317766618441,0
532,0.23448804060896553,0
533,0.13608643065659312,0
534,0.27225366637137954,0
535,0.3156699399260095,0
536,0.34877329140132635,0
537,0.2856980695419203,0
538,0.3117630162089009,0
539,0.2473602604732387,0
540,0.4753339734373947,1
541,0.3550422502884439,0
542,0.3141021533402991,0
543,0.28056710093870074,0
544,0.29452487724217263,0
545,0.33639620046930957,0
546,0.29936197824469607,0
547,0.4682138112410776,1
548,0.3301385043736916,0
549,0.3413587547832447,0
550,0.3749426262676941,0
551,0.3455002964897926,0
552,0.2572437145372428,0
553,0.373463910013695,0
554,0.26047218454164883,0
555,0.29149664303641226,0
556,0.29024397012740194,0
557,0.3715765958438266,0
558,0.32205538556916713,0
559,0.3664183144310937,0
560,0.36399226239204924,0
561,0.24207563080349778,0
562,0.28868557299355135,0
563,0.28199557537466785,0
564,0.2675520433419741,0
565,0.21618225872691296,0
566,0.3088504350158398,0
567,0.24120457350034855,0
568,0.2057616985925137,0
569,0.2014947969595828,0
570,0.29394564296858733,0
571,0.2021184829785625,0
572,0.28928294504309654,0
573,0.10343009655524515,0
574,0.33080507469105247,0
575,0.3069951727489547,0
576,0.38943900093474265,0
577,0.347595427677557,0
578,0.3192873390787423,0
579,0.32120168790023107,0
580,0.3029958087162949,0
581,0.3349120589126467,0
582,0.4204967676964835,0
583,0.3505797568488708,0
584,0.2766935911975484,0
585,0.5065885995089372,0
586,0.37266321191637264,0
587,0.2947849521422053,0
588,0.33650440954533556,0
589,0.3146072586616186,0
590,0.35457858109941337,0
591,0.2627181946377512,0
592,0.1575784365400872,0
593,0.30849838803609914,0
594,0.31535427976021296,0
595,0.37780313327652654,0
596,0.3549709520139766,0
597,0.342362207065626,0
598,0.540451642472403,1
599,0.5256772625293783,1
600,0.30263919790748156,0
601,0.5531606338859847,1
602,0.40306336010871324,0
603,0.30464796472456745,0
604,0.38464037903686893,0
605,0.3965256365597692,0
606,0.3021380092377605,0
607,0.32917026199283445,0
608,0.14654173072912094,0
609,0.2806182606997765,0
610,0.3065359576568362,0
611,0.31983694672124713,0
612,0.3365791399973596,0
613,0.18371049807557827,0
614,0.3855892476564682,0
615,0.21299817127983237,0
616,0.32561167286628795,0
617,0.32327966178922934,0
618,0.3592184873068727,0
619,0.301533873711274,0
620,0.29414937757047416,0
621,0.31517344340531417,0
622,0.3115184162181916,0
623,0.48319671981412693,1
624,0.31698787732254646,0
625,0.32529724439574653,0
626,0.28005697532978274,0
627,0.3918144284385423,0
628,0.32696046193392386,0
629,0.2132925666138621,0
630,0.37716407751194736,0
631,0.355548924711719,0
632,0.39189682632640244,0
633,0.37931982750680465,0
634,0.22997850047926457,0
635,0.3436016819625009,0
636,0.3618932953777098,0
637,0.3413611522076445,0
638,0.3154739439919314,0
639,0.296230330939628,0
640,0.4724552915364555,0
641,0.28440858645917433,0
642,0.364761341899473,0
643,0.5279134272429522,1
644,0.27485072501943697,0
645,0.3744443354750954,0
646,0.26244374953199134,0
647,0.5448947441580626,1
648,0.34048137712542387,0
649,0.32907997902846825,0
650,0.27363663575411884,0
651,0.3923159878852096,0
652,0.2505083179207707,0
653,0.34433500828519165,0
654,0.25857841162781514,0
655,0.287462541058976,0
656,0.312134615875296,0
657,0.2985425748306072,0
658,0.42403234148458124,1
659,0.3124479117887902,0
660,0.31442795308229715,0
661,0.3824303077243858,0
662,0.18153285047747847,0
663,0.3025643899707796,0
664,0.34518343408956426,0
665,0.37093332331089157,0
666,0.293235194912761,0
667,0.37470217610857387,0
668,0.2764062220447234,0
669,0.3510741893077524,0
670,0.3712810831888933,0
671,0.28058771939008437,0
672,0.25414385725863425,0
673,0.2633295150296061,0
674,0.35345006908965937,0
675,0.35203093256386114,0
676,0.4202923587361316,0
677,0.2383526711319369,0
678,0.259836658492469,0
679,0.3435830699034348,0
680,0.16835534340282376,0
681,0.27516433685327435,0
682,0.27368317339130904,0
683,0.42747183729402,0
684,0.32125424727741975,0
685,0.3276120349787676,0
686,0.3406460814798855,0
687,0.3614720802552675,0
688,0.39912176607789673,0
689,0.2572302022876844,0
690,0.2606945425333503,0
691,0.29342328993512695,0
692,0.2575501590835138,0
693,0.2838464993193166,0
694,0.3527456214316429,0
695,0.22877994065189813,0
696,0.22360353322718562,0
697,0.3016249705744612,0
698,0.33003498538509574,0
699,0.35790504778133253,0
700,0.33810669716597275,0
701,0.21932823701088988,0
702,0.2997813418251318,0
703,0.43727701137243064,0
704,0.4271013390757788,0
705,0.28098405352614103,0
706,0.18606540976190158,0
707,0.3665185350487176,0
708,0.29790092524952955,0
709,0.34942382494027063,0
710,0.32566370557847135,0
711,0.2885413231447369,0
712,0.33631572213299016,0
713,0.29821751183683465,0
714,0.3073642349191816,0
715,0.2658317458166903,0
716,0.3507082650537876,0
717,0.27741089702334204,0
718,0.336109885632035,0
719,0.2563423184184009,0
720,0.3091816836630688,0
721,0.3007358806490754,0
722,0.33596317626419586,0
723,0.5185253501170987,1
724,0.37682004052029955,0
725,0.30149785845337634,0
726,0.21501443270987608,0
727,0.3006747180492905,0
728,0.32672558807568414,0
729,0.36222786496471754,0
730,0.20038880735928463,0
731,0.2640387011665234,0
732,0.2609584082926654,0
733,0.3544814434437737,0
734,0.28651972041262236,0
735,0.27641311863071855,0
736,0.14027316441825533,0
737,0.31264658870535605,0
738,0.30038835079420406,0
739,0.37707424841918696,0
740,0.2750468697794383,0
741,0.3428980400816342,0
742,0.3364744085256046,0
743,0.3374686889633507,0
744,0.31713531728605926,0
745,0.1638632909568038,0
746,0.20437821615214458,0
747,0.2779630533660822,0
748,0.2987894631218466,0
749,0.253472252230403,0
750,0.29597922924189873,0
751,0.41850176878170425,0
752,0.28928493260808197,0
753,0.23142217129682982,0
754,0.3196262203620756,0
755,0.3077153025884251,0
756,0.3201728416624882,0
757,0.29704811803113357,0
758,0.34881417574508955,0
759,0.2959041991127111,0
760,0.23869649288404063,0
761,0.2558619090266769,0
762,0.24831201594101052,0
763,0.31035672441272744,0
764,0.25925262349650763,0
765,0.31465635259372937,0
766,0.3214440364803108,0
767,0.5400688056316376,1
768,0.3164001177441247,0
769,0.3981992154715602,0
770,0.307382350248073,0
771,0.2571299123030854,0
772,0.26913243574951434,0
773,0.32611385595520676,0
774,0.2579678187325285,0
775,0.19199569687820484,0
776,0.39781942849804613,0
777,0.31079051863920176,0
778,0.3174881901146385,0
779,0.24091148180178776,0
780,0.3165599328202833,0
781,0.20482706081327307,0
782,0.349700295497449,0
783,0.3798182779083708,0
784,0.42241496712436,0
785,0.289597029469206,0
786,0.3115792718259622,0
787,0.5378585428739636,1
788,0.3611566830139972,0
789,0.35088715208377397,0
790,0.347119730069999,0
791,0.4700616604386567,0
792,0.2831215028077326,0
793,0.35607099406093523,0
794,0.3980134690708117,0
795,0.29599833360488376,0
796,0.22783576297841793,0
797,0.28543921297540026,0
798,0.2961176796501146,0
799,0.3387025423234156,0
800,0.4461176088930097,1
801,0.3673134559515489,0
802,0.2827691793403835,0
803,0.34977007251713993,0
804,0.35593139035644344,0
805,0.29303239157524524,0
806,0.3295216839058058,0
807,0.37523408428135135,1
808,0.29300856109552403,0
809,0.3446245651877999,0
810,0.40844473059995373,0
811,0.2180907958691057,0
812,0.34406991965316064,0
813,0.35674859957441263,0
814,0.3657715618689761,0
815,0.32862876348297243,0
816,0.3474572508790397,0
817,0.3174655987388094,0
818,0.17488015695742296,0
819,0.32584014168295233,0
820,0.3088965066289798,0
821,0.34327634603796137,0
822,0.4282241333580153,1
823,0.30218104901086223,0
824,0.316201780958551,0
825,0.22543586811518804,0
826,0.258703133399627,0
827,0.2677051208808048,0
828,0.4235265499434821,0
829,0.3099698697926844,0
830,0.32001421775526123,0
831,0.21679043589733102,0
832,0.3734246292660462,0
833,0.32023855301967274,0
834,0.3100506288941457,0
835,0.3200078292614671,0
836,0.3120515555417122,0
837,0.3560729773207996,0
838,0.23084332878944558,0
839,0.34084919682960085,0
840,0.3426914278923278,0
841,0.39532813182150495,0
842,0.2721809984596872,0
843,0.5891469212448355,1
844,0.2858518827626038,0
845,0.38260080781386785,0
846,0.33974587339323875,0
847,0.26156795085518075,0
848,0.35504050962855954,0
849,0.34460521450385867,0
850,0.29861399490580126,0
851,0.2591286091602405,0
852,0.3216760154941178,0
853,0.3512364208529298,0
854,0.38104127841101687,0
855,0.2657226314286731,0
856,0.2925573903201286,0
857,0.24329847308465954,0
858,0.3038010870263314,0
859,0.3432834206440134,0
860,0.2912280815817123,0
861,0.40161547104283807,0
862,0.2888184562881839,0
863,0.3782940962780148,1
864,0.2920600796301815,0
865,0.19630995048088726,0
866,0.12246468291883054,0
867,0.4088755509456325,0
868,0.2453564233113367,0
869,0.29205892202487876,0
870,0.23075588709199354,0
871,0.34119974886593935,0
872,0.32044681132385383,0
873,0.32531095839805063,0
874,0.3072277081629303,0
875,0.2735631302465256,0
876,0.31785776478772276,0
877,0.34097057122701074,0
878,0.31554658106007966,0
879,0.18892188620878245,0
880,0.3076069468738101,0
881,0.3429498970089391,0
882,0.3705779234263857,0
883,0.33959420524802725,0
884,0.3033014837112989,0
885,0.3405894968093908,0
886,0.24171942707825048,0
887,0.2882152301381115,0
888,0.33502473403521044,0
889,0.3644339510025489,0
890,0.5003274805421006,1
891,0.3971634316884321,0
892,0.3339262525328112,0
893,0.2029595059482275,0
894,0.12936332139945797,0
895,0.25246481364642537,0
896,0.2524534298090521,0
897,0.2570513006083393,0
898,0.33257896447881796,0
899,0.30701718678889384,0
900,0.33761440822475136,0
901,0.3545485933307182,0
902,0.2756202250131158,0
903,0.2803308308736592,0
904,0.3618943180357656,0
905,0.35863439344491876,0
906,0.3242459713022928,0
907,0.16967338454608694,0
908,0.4769299463694831,1
909,0.37249772345481835,0
910,0.2660961337519491,0
911,0.32226882109538285,0
912,0.37993997162112314,0
913,0.31848202268655407,0
914,0.23782786710584278,0
915,0.46719429475473273,1
916,0.3455485393300255,0
917,0.4049400885358863,0
918,0.4103815447827291,0
919,0.2981268011285328,0
920,0.327236436659806,0
921,0.28691902950561193,0
922,0.3190365400930913,0
923,0.22682582132689433,0
924,0.3188642809810928,0
925,0.2580763639781034,0
926,0.3252735444363372,0
927,0.224871062508012,0
928,0.34052016510787375,0
929,0.28766799317091185,0
930,0.17040877970491342,0
931,0.3909675718865873,0
932,0.356856184285603,0
933,0.2986004355506123,0
934,0.3758033389701549,0
935,0.3088125402542099,0
936,0.3212922334543088,0
937,0.27230633813009547,0
938,0.4149377686049898,0
939,0.2916371094964427,0
940,0.5155444019545627,1
941,0.3231098633362443,0
942,0.2904457331619174,0
943,0.2318210758640755,0
944,0.3282864735476798,0
945,0.27877624975378495,0
946,0.30057239122253154,0
947,0.26595081392723885,0
948,0.3916749642420851,0
949,0.43077376469415124,1
950,0.35673681282953046,0
951,0.25218627296586293,0
952,0.3120557770425791,0
953,0.310535383798302,0
954,0.24786205749470136,0
955,0.29745630322926314,0
956,0.12045835709690571,0
957,0.34153469785498275,0
958,0.2735351703526803,0
959,0.2855156343266883,0
960,0.2932298801505328,0
961,0.2787259577130168,0
962,0.29008701072081683,0
963,0.3369170569458291,0
964,0.32251393277754953,0
965,0.23269214326711654,0
966,0.34611156974733076,0
967,0.2789813841802237,0
968,0.21423965808711118,0
969,0.36672608699619014,0
970,0.47065461367044986,0
971,0.30492849197006144,0
972,0.27371316582826516,0
973,0.47918097943381266,0
974,0.3215128609279935,0
975,0.3330157373758082,0
976,0.33938631642461026,0
977,0.1117301169553158,0
978,0.32255274971233355,0
979,0.33761491633125024,0
980,0.31447800468176723,0
981,0.2510099052980461,0
982,0.2740811364367932,0
983,0.342370847444006,0
984,0.30396124198667157,0
985,0.25447220701144535,0
986,0.29823311687265736,0
987,0.26643752096781054,0
988,0.2960767502713628,0
989,0.3272597008142039,0
990,0.300475876831788,0
991,0.3136033464094968,0
992,0.3865974267597734,0
993,0.4127330536147187,0
994,0.3539433206880347,0
995,0.3496663132911259,0
996,0.318480366954718,0
997,0.44105281405694624,1
998,0.28259307335851463,0
999,0.23547232744333457,0
1000,0.4401585529311867,0
