employee_id,if_employee_score
1194,0.5676158172308443
1195,0.583886955077724
1196,0.5917183161019017
1197,0.5899457142258066
1198,0.5788157042878532
1199,0.6159855355401929
12,0.5889176941959112
120,0.5814345011328375
1200,0.6069050094212778
1201,0.5577928292694836
1202,0.6004630262458535
1203,0.5900510991422334
1204,0.5647743320818417
1205,0.5844886583507446
1206,0.5908494651609573
1207,0.5616226045278094
1208,0.5891065561638367
1209,0.5909921989920635
121,0.532116671002584
1210,0.5890901544959495
1211,0.6021668517330421
1212,0.5542660855179112
1213,0.6069849217737356
1214,0.6271213338523856
1215,0.5423639295765975
1216,0.572806305573995
1217,0.5359494674849599
1218,0.5733396318272892
1219,0.5742565201273968
122,0.5695817585974092
1220,0.6126626632091197
1221,0.5337316990053886
1222,0.591309420584383
1223,0.590143905686227
1224,0.5293146217371674
1225,0.5589918148808304
1226,0.5912316985720663
1227,0.6085759304828966
1228,0.6171193916840547
1229,0.621905682052369
123,0.587717079483982
1230,0.5300734044013262
1231,0.5953688713395079
1232,0.5369204096104223
1233,0.6001380809338904
1234,0.5978347643521098
1235,0.5391456876381346
1236,0.5699109042498771
1237,0.5762885715046473
1238,0.6097382649692202
1239,0.5582166491156795
124,0.5694178821589322
1240,0.5819749031078779
1241,0.5372280611763955
1242,0.5635961442111449
1243,0.5738571658875197
1244,0.5606076225432401
1245,0.5848130553072584
1246,0.5680939237568444
1247,0.5773472623855089
1248,0.569751120089299
1249,0.598727740315576
125,0.5373230198529823
1250,0.5658241601948953
1251,0.5575443250116515
1252,0.5664251713230517
1253,0.5692605474141361
1254,0.5923728291606398
1255,0.6059450545263833
1256,0.578536423463875
1257,0.5604374182355906
1258,0.5452114543495813
1259,0.5561245611379707
126,0.5858962736421731
1260,0.6070491054676229
1261,0.5522300398954944
1262,0.52628099455465
1263,0.6234114572144527
1264,0.5914418534348773
1265,0.5800051441014531
1266,0.6316059305564027
1267,0.5679880964393572
1268,0.5297281916136958
1269,0.5697944538856025
127,0.5512312511656282
1270,0.6048087296026062
1271,0.5762494910654883
1272,0.6179298358787031
1273,0.5283516782858501
1274,0.5410335305591336
1275,0.6019509944483101
1276,0.5802497564349371
1277,0.575446444988955
1278,0.5726334561635319
1279,0.5543603082745165
128,0.5789972029256699
1280,0.543833637837806
1281,0.5907285248842674
1282,0.5978648853104381
1283,0.6182094304861656
1284,0.5573502592378561
1285,0.5847599575994054
1286,0.5934437989906314
1287,0.5261825801637676
1288,0.5759119436950361
1289,0.5420642271599581
129,0.5898641830211208
1290,0.5266047804283036
1291,0.5794754906673936
1292,0.5784671320487137
1293,0.5946917392489388
1294,0.5955535129706697
1295,0.6034326911611108
1296,0.5569787798820877
1297,0.5584797975999725
1298,0.5695319247700682
1299,0.5680683915404457
13,0.5449039962175141
130,0.5686275891284156
1300,0.568067978903262
1301,0.5387474234724409
1302,0.5739096953767835
1303,0.5368674044248065
1304,0.585816701095865
1305,0.5920421488099683
1306,0.5848396061774401
1307,0.5280691435016783
1308,0.6149249385666833
1309,0.6005341356760645
131,0.534133451732229
1310,0.5836723354180995
1311,0.5730315643894719
1312,0.6003302583267959
1313,0.5389333432451551
1314,0.6338779709856728
1315,0.6357886426720374
1316,0.6056244853172027
1317,0.5270429216649278
1318,0.5914061801493009
1319,0.5385105376676574
132,0.589693697677597
1320,0.589787874080558
1321,0.6025068776745972
1322,0.5397266009651146
1323,0.5969124460352195
1324,0.5771277120888106
1325,0.5835272183681145
1326,0.5724922327361925
1327,0.5912703022991813
1328,0.554987314207216
1329,0.5932016315135957
133,0.5789773776955953
1330,0.5385206807581544
1331,0.5961462375151235
1332,0.5980758726648598
1333,0.5830230213395216
1334,0.5559852907697779
1335,0.6217208372434266
1336,0.5797996531395165
1337,0.5710030907676974
1338,0.6180448786997301
1339,0.591882077524506
134,0.5343912209279206
1340,0.5794167978853527
1341,0.5622574744616567
1342,0.5896990003355911
1343,0.5940673999187666
1344,0.5423198534933
1345,0.5827633221464316
1346,0.5492026863968659
1347,0.5414845232882706
1348,0.58981971195201
1349,0.5718048098086632
135,0.5904617402524456
1350,0.5593124031545859
1351,0.6319113402780063
1352,0.5292056112408778
1353,0.5469111491476002
1354,0.5627509996796899
1355,0.5208564529347592
1356,0.5609689854900918
1357,0.5684773067537376
1358,0.5870042331938907
1359,0.5702983719410354
136,0.5974932172073242
1360,0.5779625131516537
1361,0.5824026001901603
1362,0.572969579951662
1363,0.5493525496794256
1364,0.5779939696022913
1365,0.6129004667145358
1366,0.6204064857092704
1367,0.5628944407367807
1368,0.6103833148719986
1369,0.5340621877506894
137,0.5775232649666968
1370,0.577451846444544
1371,0.573267328731542
1372,0.588262805580467
1373,0.5845933373192651
1374,0.5884632018891714
1375,0.5877278172557936
1376,0.6044458918189971
1377,0.5561176529359738
1378,0.6093085296297505
1379,0.6339557668347641
138,0.5757821803434399
1380,0.6060523829747544
1381,0.5921027500760807
1382,0.5921894978707011
1383,0.531717528274301
1384,0.6150192427570806
1385,0.5717895248943086
1386,0.5742614325583759
1387,0.6071384732164173
1388,0.577969518116881
1389,0.5509728704822338
139,0.5854984718640484
1390,0.5885662583791709
1391,0.5956644801175552
1392,0.594653345685114
1393,0.6072000985942703
1394,0.5970729214320578
1395,0.5952111189343388
1396,0.6113721499704068
1397,0.6339312862708563
1398,0.5881440419295566
1399,0.6083501761293597
14,0.6054873783803312
140,0.5884129772965372
1400,0.5522606986690596
1401,0.5597029747456406
1402,0.5972425738208451
1403,0.5781365534913151
1404,0.6162428005919105
1405,0.5968075072840637
1406,0.555062262324377
1407,0.5833006360816324
1408,0.6020593503047039
1409,0.5438564655580537
141,0.578097081373012
1410,0.5728582152821754
1411,0.5806762621926557
1412,0.6229928115291403
1413,0.5810334671117718
1414,0.5912656566136393
1415,0.560396135095417
1416,0.5980922323709555
1417,0.573194012718024
1418,0.607780908289634
1419,0.6286163341811716
142,0.5655116064078682
1420,0.535952904257058
1421,0.5407679821123133
1422,0.5992002100011309
1423,0.5664267138079233
1424,0.5766603135593136
1425,0.5748944563311174
1426,0.5835272515449422
1427,0.6081136994736853
1428,0.5953348708470197
1429,0.6045242999277268
143,0.5894085476893501
1430,0.5739052674585203
1431,0.5696891755220241
1432,0.5685690298320368
1433,0.6012629937257221
1434,0.6205951117569903
1435,0.5359488883979691
1436,0.6079758064803509
1437,0.5580521983373051
1438,0.5729914849264903
1439,0.5797388150954086
144,0.5829143479498923
1440,0.54422439708002
1441,0.5900814634770727
1442,0.5776790357974332
1443,0.5697644278995353
1444,0.575760661378699
1445,0.5850526798225519
1446,0.5926932397747737
1447,0.6110472000938458
1448,0.6041269686328666
1449,0.5924021512425243
145,0.5909993874456854
1450,0.5881436585633076
1451,0.5661319058063093
1452,0.5718078844290511
1453,0.5796863412653045
1454,0.5417356554131765
1455,0.5639572282631421
1456,0.6329269734861972
1457,0.5765063980759607
1458,0.5599410644726619
1459,0.5892367652893604
146,0.5681916817612037
1460,0.6028798319065566
1461,0.573388570411689
1462,0.5236213548496333
1463,0.5896717126820179
1464,0.5715767991228741
1465,0.5420793560999604
1466,0.5461826982124551
1467,0.591534579707713
1468,0.6287912725381415
1469,0.5678083102648531
147,0.6268583203633681
1470,0.5851264195566475
1471,0.5661719199843971
1472,0.5764819915174981
1473,0.5285075480844862
1474,0.5805608899487573
1475,0.5454396341183284
1476,0.5428050384783258
1477,0.5958892263672042
1478,0.5538496354951575
1479,0.611146470091563
148,0.6101999560410915
1480,0.5859255960514841
1481,0.5864917448669447
1482,0.6387689961185389
1483,0.5440891305766736
1484,0.5999575775955306
1485,0.5336993335175958
1486,0.5777462898183365
1487,0.5393539811487924
1488,0.5913285463342794
1489,0.6054260810768908
149,0.5626388790195663
1490,0.5613832096572707
1491,0.604897733249897
1492,0.5848124721486546
1493,0.6025422489552124
1494,0.5423910776174907
1495,0.5345818210853014
1496,0.5676154502846207
1497,0.543357743570784
1498,0.5826544651221678
1499,0.5932073333432049
15,0.5406447742781698
150,0.5919980148799926
1500,0.5734550712910119
1501,0.5519091591257058
1502,0.5920477446570338
1503,0.5758769908117749
1504,0.5798270158791015
1505,0.5935063685061891
1506,0.5289505132031866
1507,0.5962365918556245
1508,0.5684279445412479
1509,0.5872459738409193
151,0.5828448234430486
1510,0.5789506927105654
1511,0.5397960954373126
1512,0.581533844278757
1513,0.5380442096585998
1514,0.5726473932873312
1515,0.5889237520409918
1516,0.600680824556961
1517,0.585959251596767
1518,0.5820432508382761
1519,0.5678436898627064
152,0.5801883661894225
1520,0.6122802721456984
1521,0.5330320713763281
1522,0.562685318683271
1523,0.5840917857277186
1524,0.6038375910712108
1525,0.5722769954671953
1526,0.5709788563136535
1527,0.5869903858234289
1528,0.5915913897877069
1529,0.6289903581712732
153,0.5241995095507682
1530,0.5760973139189265
1531,0.5534054131962778
1532,0.581604387614834
1533,0.5398787586029656
1534,0.5926637695185183
1535,0.5895791706113527
1536,0.5602258784018567
1537,0.5791928588138295
1538,0.5823803107876877
1539,0.5306888330426631
154,0.5688573633266759
1540,0.5998738018909562
1541,0.5742392447497712
1542,0.5823123217340483
1543,0.5675006871016197
1544,0.5252224109598078
1545,0.5406325365188465
1546,0.561775547492738
1547,0.5711698789900667
1548,0.5704682739943204
1549,0.6398586792160809
155,0.5656475282735536
1550,0.5779640499849326
1551,0.5634970414308098
1552,0.6022793885905849
1553,0.5280544011717315
1554,0.6057319713025611
1555,0.5596724796109348
1556,0.5349450926103679
1557,0.5608387731638702
1558,0.5478092981153961
1559,0.5888470593333762
156,0.5865088308523787
1560,0.5829791666407782
1561,0.5647962448708874
1562,0.5983551091917428
1563,0.6007617762850723
1564,0.5720503625559166
1565,0.5853176012131267
1566,0.5931804962967206
1567,0.5839131203811317
1568,0.5804616702039003
1569,0.5905356079614733
157,0.60207882215738
1570,0.5810343519350674
1571,0.5376430107207547
1572,0.5859788268397327
1573,0.5911648925171222
1574,0.5641947760830082
1575,0.5322607587771577
1576,0.5971870356663833
1577,0.567114889109205
1578,0.581220368662361
1579,0.5543989321156706
158,0.5789144385981184
1580,0.5808920282405523
1581,0.5800081936411663
1582,0.5846090978299086
1583,0.5241378435116231
1584,0.5837047748055202
1585,0.6384814780256803
1586,0.5989923266137018
1587,0.5911291723771868
1588,0.5905496661011094
1589,0.6223012987284496
159,0.5805488320855275
1590,0.6011685554425069
1591,0.6059101276015659
1592,0.5817145987886072
1593,0.5742460582756717
1594,0.5707220275744083
1595,0.5454545649030758
1596,0.5335892138080474
1597,0.6048398274569209
1598,0.5836318292230751
1599,0.6031483684792266
16,0.6009317900846126
160,0.5712935403034505
1600,0.5412610982563628
1601,0.6394839048078327
1602,0.5785469694466351
1603,0.6034670471952611
1604,0.5376820661953067
1605,0.639252304335188
1606,0.5734223239270259
1607,0.5409997754167375
1608,0.6003665824546446
1609,0.5791572512615091
161,0.5650241056569252
1610,0.5960887184854837
1611,0.5977200441146567
1612,0.5499967782992403
1613,0.576026151794049
1614,0.5470302747393854
1615,0.5256833396445327
1616,0.5980534526272083
1617,0.576396807855112
1618,0.5839381873558454
1619,0.5943553670540973
162,0.6444850199006772
1620,0.5368371789130283
1621,0.594173558753988
1622,0.562249039399601
1623,0.5804200942329798
1624,0.5863631369962812
1625,0.5311621367380677
1626,0.5889390626405693
1627,0.5964412180147082
1628,0.6018440722845412
1629,0.5965961114537617
163,0.594243781650011
1630,0.5458555794977755
1631,0.6142703506868302
1632,0.609219231107249
1633,0.5683331878615056
1634,0.5250837322160543
1635,0.5530961787623412
1636,0.5828628948026165
1637,0.5755857722470864
1638,0.5761476227262365
1639,0.5740139155526199
164,0.598309385053507
1640,0.5837215432661428
1641,0.596925623543822
1642,0.5901573252561676
1643,0.5558880483952544
1644,0.6083252566287741
1645,0.5300230794573015
1646,0.5949952153673111
1647,0.5946881116728335
1648,0.5626259632173316
1649,0.6245747571171822
165,0.6280006974297123
1650,0.5603962914035048
1651,0.5944376102867974
1652,0.5798839387502511
1653,0.603292122122748
1654,0.5715075778883079
1655,0.5712547506680152
1656,0.5853473670968362
1657,0.5990855492437102
1658,0.5304012472189349
1659,0.5668934431443775
166,0.6084226429993338
1660,0.6059601060386569
1661,0.5732834473069175
1662,0.5769830495522699
1663,0.5577609464578687
1664,0.5413081214558152
1665,0.608538123998606
1666,0.5494867126412177
167,0.555438190000884
168,0.6106003442793333
169,0.5617407890168306
17,0.5813839486190219
170,0.5355450441920728
171,0.5636189071911727
172,0.6243547867856232
173,0.6156139368885998
174,0.6479454908581154
175,0.5570426034820348
176,0.5530477459998187
177,0.5725196940382562
178,0.5582797098132153
179,0.5755124790919064
18,0.6694000727138423
180,0.5553179991386122
181,0.5335848400246547
182,0.5764794344914872
183,0.5966535575566505
184,0.5549931662487642
185,0.5692456300932243
186,0.5564012592672904
187,0.5325157323309192
188,0.5916404870177421
189,0.5795331327813811
19,0.6034789695061773
190,0.587505559453334
191,0.6265625902947028
192,0.6381953745745039
193,0.5964679136499326
194,0.6074151048486268
195,0.5739562705649313
196,0.5323020679348172
197,0.5810590081286948
198,0.554660099013746
199,0.5940278136604145
2,0.5267533395432566
20,0.5617625716426071
200,0.5876075152852797
201,0.5660860901564
202,0.5441580809320957
203,0.5722781706972835
204,0.5560163458396541
205,0.5646891408096681
206,0.5849887340055843
207,0.5986796767199771
208,0.6034908611260223
209,0.528675185149186
21,0.5922639680383882
210,0.5893171116444783
211,0.5477652253214318
212,0.543857147825362
213,0.5606537781725598
214,0.5853316960921642
215,0.608372094974952
216,0.5639410613690822
217,0.5644341635429029
218,0.5267584520027658
219,0.620933697756898
22,0.545645455367341
220,0.5805600278547285
221,0.5710125400963527
222,0.5679170332260635
223,0.5938948040533241
224,0.5767385932384447
225,0.6461038640689173
226,0.5957098255513948
227,0.5504309551956874
228,0.5884509155582541
229,0.5327290798804101
23,0.5958708623040545
230,0.5703731423723946
231,0.5917330370305377
232,0.6026387815847158
233,0.5443519051214973
234,0.5927388437702246
235,0.563031894442326
236,0.5794559005506895
237,0.5460164116401338
238,0.5338581479691585
239,0.5744366632015058
24,0.5770502069041409
240,0.5694525258343157
241,0.5695714463650748
242,0.5752889829338432
243,0.5977584490856188
244,0.5562010071611406
245,0.5961215024989175
246,0.6029287203662512
247,0.5721139891303452
248,0.5850097913396533
249,0.5600777039297555
25,0.5888452863370777
250,0.5753102890542083
251,0.5494231864494576
252,0.5919860324074022
253,0.5521154777533727
254,0.5667176708653647
255,0.5835448470679466
256,0.5713172685694936
257,0.5968083341609554
258,0.5904627079980878
259,0.6152109286853757
26,0.6138480309289183
260,0.547351662769282
261,0.5779278035966103
262,0.5902955439246804
263,0.5640411048221448
264,0.6069993076026727
265,0.5744070564006126
266,0.542283696146779
267,0.585107748659911
268,0.5764079661174399
269,0.5736284047344661
27,0.5477452955519778
270,0.5848150009324893
271,0.5995533192608654
272,0.598765975193815
273,0.5913041811481978
274,0.5922461250100028
275,0.53605913506166
276,0.5362724798124701
277,0.5765715048666411
278,0.5355296219762729
279,0.5988938722751106
28,0.585780522047136
280,0.5557414617803778
281,0.5704013822648697
282,0.5410976835584401
283,0.5902164251054465
284,0.555420945011732
285,0.5539488479561124
286,0.5752560144541327
287,0.5831979670173085
288,0.6172266093828144
289,0.5961493322930729
29,0.5639831366522233
290,0.5953263899035557
291,0.5632882820080248
292,0.6158474968007821
293,0.5833899932876989
294,0.5372534952324046
295,0.5624055290798842
296,0.5303999077566439
297,0.6163717015607073
298,0.5684614995167738
299,0.6585439080813286
3,0.589097548193208
30,0.5270796522356803
300,0.621757727112634
301,0.5671095010231315
302,0.5611110613229348
303,0.5702430713798454
304,0.5956522519041964
305,0.6014943956182176
306,0.5238755094942091
307,0.5636200550787773
308,0.5937938276077279
309,0.63807263112083
31,0.5986813949967654
310,0.5689630076631796
311,0.5562976607954212
312,0.5740828270244576
313,0.5736348755204222
314,0.5708197553881961
315,0.5807891976124556
316,0.5993542539767586
317,0.5990408000283549
318,0.5669297769385742
319,0.5792495201892959
32,0.5763207776838425
320,0.5839762384089666
321,0.5777508203386534
322,0.5364567545972598
323,0.5914036766962227
324,0.6020421520061849
325,0.5790923526676706
326,0.5847068828578468
327,0.5516201973700511
328,0.5278935613678498
329,0.551399735125655
33,0.5770224826914102
330,0.5888410997835773
331,0.571421858985239
332,0.5869787125180463
333,0.5353592756353706
334,0.5601994203256194
335,0.5668454450898728
336,0.5961145076132637
337,0.586904660640561
338,0.5421726724575331
339,0.5440081362169672
34,0.5752609825546664
340,0.5334416815984617
341,0.558286054801142
342,0.6128058293602501
343,0.5333676204250917
344,0.5598522316681764
345,0.6439877660950808
346,0.5979485842303484
347,0.568251695665796
348,0.5742102990221736
349,0.5765464460418164
35,0.5875460438094073
350,0.5998750200923568
351,0.5718408483684282
352,0.5842846984413551
353,0.589425499057383
354,0.5223004367883987
355,0.5830375144940514
356,0.5756650333413589
357,0.6343440605539278
358,0.5857236692359823
359,0.5672428496520497
36,0.5976989939819098
360,0.5872004818474537
361,0.5798344811462053
362,0.5434383503285587
363,0.5627612080405473
364,0.5860790492771519
365,0.589405028213515
366,0.5861968017114102
367,0.5630721982613556
368,0.5335426625741828
369,0.6169852726587468
37,0.5868136255226378
370,0.5960824664293664
371,0.5308319971327697
372,0.5413382297236718
373,0.5263264703423953
374,0.573034478471922
375,0.6337282753195408
376,0.5786697487637544
377,0.531921536489516
378,0.5537552279871272
379,0.6044575130510855
38,0.5340223837800183
380,0.6572359153951424
381,0.6016749119339759
382,0.6178658442854293
383,0.5774517836158721
384,0.5955428466097918
385,0.566658945330159
386,0.6324463800200681
387,0.5386342162315154
388,0.5243127869914661
389,0.5639117462622789
39,0.5645966025841043
390,0.5739695766504831
391,0.5755764387000234
392,0.5405234581504987
393,0.57422049684392
394,0.5780426874080379
395,0.5715545901370608
396,0.5347981843290729
397,0.5486360394712924
398,0.575109907225839
399,0.5361241582133409
4,0.5619575342759164
40,0.5736470176052693
400,0.560931377947118
401,0.5755652008249695
402,0.5984297746030731
403,0.6120804739099039
404,0.6117222599088559
405,0.5562215731276502
406,0.6121178891567773
407,0.5918695142295631
408,0.5386042000600041
409,0.6122101081723298
41,0.5709725750418938
410,0.5905798831614384
411,0.612872146523047
412,0.530020471901111
413,0.6071210085568792
414,0.5940899881146353
415,0.5809659018304623
416,0.5519237312867344
417,0.6491141061148116
418,0.6068622883843657
419,0.5588239243969775
42,0.598385238168931
420,0.5781834133717647
421,0.5625463995426789
422,0.5753095642296224
423,0.5994041225645581
424,0.594590757010046
425,0.5315124959070421
426,0.567383922067505
427,0.5626411564542447
428,0.5622168532456339
429,0.5387717387451902
43,0.5890713452853684
430,0.6043524495219316
431,0.6260779378914377
432,0.6378589191531785
433,0.6400224906562055
434,0.5855543122419705
435,0.5425715905126289
436,0.5935261613467737
437,0.5743300097234763
438,0.6051263115154181
439,0.5467638194337932
44,0.6286937134103147
440,0.5293069251795126
441,0.5465208036444641
442,0.5776153259990007
443,0.5680995097083603
444,0.5754399365111502
445,0.5746499145039288
446,0.6035995303390577
447,0.575787675427238
448,0.5806765792913456
449,0.6530611780592929
45,0.5729569037735038
450,0.5831541535732221
451,0.5742347730848575
452,0.6217619086596413
453,0.529822560804896
454,0.6004981716826782
455,0.5719012275981755
456,0.5822518175651539
457,0.5645447572979959
458,0.5833809011649316
459,0.5388547958475056
46,0.5353123865156504
460,0.5966360559935369
461,0.6009520980840866
462,0.5969482661569963
463,0.5953863051377362
464,0.5549001771509448
465,0.5673537757253774
466,0.5656931873352288
467,0.5768649850907588
468,0.5456808013463723
469,0.5635317843019907
47,0.6138573968860294
470,0.6011152687900678
471,0.5697108126109898
472,0.573505783854538
473,0.5807908025989037
474,0.5751152234326126
475,0.6097601768360289
476,0.5544646033421238
477,0.5584264661567897
478,0.6076104782161202
479,0.5578219207809488
48,0.5943527146000502
480,0.5406041138345137
481,0.5475287706947138
482,0.57500202747453
483,0.6261424233682364
484,0.5700137763078025
485,0.6047100674056989
486,0.5718804826353042
487,0.5726181222670157
488,0.5928941845584159
489,0.5642562059133338
49,0.5444972603471911
490,0.5988819265963241
491,0.5685715898395192
492,0.6123263744047477
493,0.6061901112645625
494,0.5832954403884698
495,0.5590762245101353
496,0.5796718295324634
497,0.5774701640293539
498,0.5803347458835246
499,0.5379627692639306
5,0.5625588188964907
50,0.5530344664721659
500,0.5919684122337601
501,0.6031239489996727
502,0.5563658533290993
503,0.5858146217176396
504,0.527556836571382
505,0.6218276334116998
506,0.5616896756334961
507,0.5383112042319343
508,0.5728720616284354
509,0.5361714290255124
51,0.6010002164069417
510,0.5789728901982587
511,0.6494387057482495
512,0.5920328396051913
513,0.585289585479485
514,0.5877140156437287
515,0.617184714789009
516,0.577093884753975
517,0.576672715189505
518,0.5746412951263842
519,0.5798135819365396
52,0.5972009202448416
520,0.5620643647692939
521,0.5991994385665177
522,0.5712942560539503
523,0.5757416605088582
524,0.5318683713830719
525,0.615064994841413
526,0.5961951603691211
527,0.6038868702495894
528,0.6080648040088571
529,0.53689206467438
53,0.5865221636567342
530,0.5623445737958465
531,0.5543714839367022
532,0.5906602962676152
533,0.5774396817953216
534,0.5607589253425789
535,0.5946877611730295
536,0.6011361408334843
537,0.5733679266692079
538,0.5633119857825954
539,0.5642965356870356
54,0.5742267447428512
540,0.6216369357970793
541,0.5589521713715906
542,0.582470648957489
543,0.6058614881334448
544,0.5384816313455292
545,0.5475618464509248
546,0.6283162133415691
547,0.6016939282964107
548,0.5728112816009272
549,0.5848489807626015
55,0.6047034090431532
550,0.5951259723889756
551,0.6006051157614976
552,0.5751043879171347
553,0.5926666401589022
554,0.5360186807674401
555,0.5784731537228305
556,0.5399031979101885
557,0.6174405896506843
558,0.5810368342029006
559,0.6220906584411241
56,0.565656862993178
560,0.6028137948067545
561,0.5880916755386609
562,0.5792617182612532
563,0.5622702150649364
564,0.5865556546271951
565,0.586085889239997
566,0.5906486239670592
567,0.5758673445742766
568,0.5300377976041394
569,0.5694464277615169
57,0.6080167078933121
570,0.5660862083518325
571,0.5379292477205952
572,0.602307879974868
573,0.5927738221036071
574,0.5706721689314704
575,0.5798082911851353
576,0.597544506675003
577,0.5855561854780605
578,0.5920614680477786
579,0.5944383769628736
58,0.5646691528705509
580,0.5937579912753461
581,0.5621430728926874
582,0.616190061344555
583,0.5217624376996419
584,0.5890526892949228
585,0.5507979120681774
586,0.6611694954257581
587,0.5734631397136675
588,0.5938727323007507
589,0.5587969560827013
59,0.6140513577097354
590,0.5951853120797749
591,0.5974360304793606
592,0.5356331279900702
593,0.5743995792903884
594,0.5527092084317682
595,0.604740572769468
596,0.5707792490999843
597,0.6008825732173314
598,0.5888198033901183
599,0.5811811892062217
